,0
12499,the
12500,Lakes
12501,and
12502,he
12503,was
12504,tasked
12505,by
12506,Marika
12507,to
12508,lead
12509,the
12510,The
12511,sword
12512,monuments
12513,the
12514,Tarnished
12515,can
12516,find
12517,in
12518,Liurnia
12519,suggest
12520,that
12521,there
12522,were
12523,two
12524,Liurnian
12525,and
12526,that
12527,it
12528,was
12529,after
12530,the
12531,second
12532,war
12533,that
12534,Radagon
12535,and
12536,Rennala
12537,fell
12538,in
12539,Radagon
12540,sought
12541,absolution
12542,at
12543,the
12544,Church
12545,of
12546,Vows
12547,using
12548,Celestial
12549,and
12550,the
12551,two
12552,were
12553,bonded
12554,by
12555,uniting
12556,the
12557,Capital
12558,of
12559,Leyndell
12560,and
12561,Academy
12562,of
12563,Raya
12564,The
12565,Glintstone
12566,Kris
12567,is
12568,one
12569,of
12570,the
12571,symbols
12572,of
12573,the
12574,unity
12575,of
12576,the
12577,two
12578,is
12579,Rennala
12580,bestowed
12581,a
12582,Moon
12583,Greatsword
12584,onto
12585,her
12586,They
12587,bore
12588,children
12589,General
12590,Praetor
12591,and
12592,Lunar
12593,Princess
12594,much
12595,to
12596,Radagon
12597,gifted
12598,her
12599,an
12600,Amber
12601,Egg
12602,and
12603,left
12604,her
12605,to
12606,join
12607,side
12608,when
12609,Godfrey
12610,and
12611,his
12612,fellow
12613,Tarnished
12614,were
12615,exiled
12616,from
12617,the
12618,Lands
12619,They
12620,had
12621,the
12622,twin
12623,Miquella
12624,and
12625,and
12626,he
12627,reforged
12628,his
12629,Moon
12630,Greatsword
12631,into
12632,the
12633,Golden
12634,Order
12635,A
12636,speculated
12637,explanation
12638,for
12639,the
12640,requirement
12641,of
12642,both
12643,Faith
12644,and
12645,Intelligence
12646,in
12647,casting
12648,Golden
12649,Order
12650,Incantations
12651,is
12652,due
12653,to
12654,Radagon
12655,having
12656,learnt
12657,sorceries
12658,while
12659,consort
12660,and
12661,incantations
12662,when
12663,consort
12664,to
12665,Queen
12666,is
12667,revealed
12668,by
12669,a
12670,statue
12671,in
12672,the
12673,Royal
12674,Capital
12675,that
12676,Marika
12677,and
12678,Radagon
12679,are
12680,one
12681,and
12682,the
12683,It
12684,is
12685,unlcear
12686,whether
12687,they
12688,were
12689,always
12690,whether
12691,Radagon
12692,is
12693,a
12694,fragment
12695,of
12696,or
12697,as
12698,dialogue
12699,that
12700,they
12701,became
12702,one
12703,after
12704,becoming
12705,Despite
12706,being
12707,one
12708,and
12709,the
12710,same
12711,Marika
12712,and
12713,Radagon
12714,held
12715,different
12716,wills
12717,and
12718,when
12719,Marika
12720,shattered
12721,the
12722,Elden
12723,he
12724,used
12725,the
12726,same
12727,hammer
12728,she
12729,used
12730,to
12731,try
12732,to
12733,repair
12734,of
12735,Queen
12736,Marika
12737,and
12738,her
12739,first
12740,Unlike
12741,his
12742,twin
12743,brother
12744,who
12745,distanced
12746,himself
12747,from
12748,his
12749,Omen
12750,Mohg
12751,fully
12752,embraced
12753,his
12754,accursed
12755,Omen
12756,blood
12757,and
12758,Like
12759,his
12760,he
12761,was
12762,shackled
12763,deep
12764,within
12765,the
12766,Subterranean
12767,While
12768,imprisoned
12769,he
12770,encountered
12771,the
12772,Formless
12773,an
12774,outer
12775,god
12776,like
12777,the
12778,Greater
12779,This
12780,encounter
12781,caused
12782,his
12783,accursed
12784,omen
12785,blood
12786,to
12787,and
12788,gave
12789,him
12790,the
12791,ability
12792,to
12793,cast
12794,bloodflame
12795,Mohg
12796,used
12797,his
12798,Sacred
12799,to
12800,further
12801,communicate
12802,with
12803,the
12804,Formless
12805,sone
12806,point
12807,he
12808,managed
12809,to
12810,escape
12811,from
12812,the
12813,Subterranean
12814,and
12815,established
12816,the
12817,Mohgwyn
12818,Palace
12819,in
12820,a
12821,secluded
12822,part
12823,of
12824,the
12825,Siofra
12826,He
12827,recruited
12828,multiple
12829,people
12830,to
12831,become
12832,followers
12833,of
12834,the
12835,upcoming
12836,Mohgwyn
12837,offering
12838,deals
12839,to
12840,like
12841,Bloody
12842,Finger
12843,and
12844,kidnapping
12845,like
12846,the
12847,War
12848,he
12849,is
12850,not
12851,an
12852,Empyrean
12853,himself
12854,and
12855,thus
12856,unable
12857,to
12858,ascend
12859,to
12860,he
12861,hoped
12862,to
12863,claim
12864,the
12865,title
12866,of
12867,monarch
12868,by
12869,raising
12870,empyrean
12871,Miquella
12872,to
12873,full
12874,godhood
12875,and
12876,becoming
12877,his
12878,Mohg
12879,stole
12880,the
12881,slumbering
12882,Miquella
12883,from
12884,inside
12885,the
12886,Haligtree
12887,and
12888,attempted
12889,to
12890,rouse
12891,him
12892,with
12893,his
12894,accursed
12895,no
12896,matter
12897,how
12898,much
12899,blood
12900,he
12901,offered
12902,and
12903,how
12904,much
12905,he
12906,shared
12907,his
12908,bedchambers
12909,with
12910,the
12911,Miquella
12912,never
12913,woke
12914,from
12915,his
12916,Lord
12917,of
12918,the
12919,Volcano
12920,Manor
12921,and
12922,a
12923,ruthless
12924,He
12925,is
12926,the
12927,son
12928,of
12929,Rennala
12930,and
12931,Radagon
12932,and
12933,like
12934,his
12935,became
12936,a
12937,demigod
12938,after
12939,unity
12940,with
12941,Queen
12942,Rykard
12943,presides
12944,over
12945,Gelmir
12946,and
12947,was
12948,served
12949,by
12950,the
12951,Gelmir
12952,The
12953,lava
12954,sorceries
12955,the
12956,Tarnished
12957,can
12958,learn
12959,were
12960,created
12961,by
12962,with
12963,some
12964,being
12965,old
12966,hexes
12967,from
12968,Gelmir
12969,that
12970,he
12971,turned
12972,into
12973,practical
12974,At
12975,some
12976,Rykard
12977,met
12978,Tanith
12979,in
12980,a
12981,foreign
12982,land
12983,and
12984,brought
12985,her
12986,back
12987,to
12988,the
12989,Lands
12990,Between
12991,to
12992,be
12993,his
12994,had
12995,a
12996,hand
12997,in
12998,the
12999,Night
13000,of
13001,the
13002,Black
13003,though
13004,to
13005,what
13006,extent
13007,is
13008,The
13009,Blasphemous
13010,Claw
13011,was
13012,an
13013,item
13014,rewarded
13015,by
13016,his
13017,sister
13018,Ranni
13019,allowing
13020,him
13021,to
13022,challenge
13023,Maliketh
13024,as
13025,a
13026,last
13027,The
13028,description
13029,for
13030,the
13031,Cameo
13032,implies
13033,that
13034,Rykard
13035,believed
13036,that
13037,Marika
13038,and
13039,her
13040,Order
13041,ruled
13042,by
13043,and
13044,so
13045,he
13046,swore
13047,himself
13048,to
13049,blasphemy
13050,and
13051,sought
13052,to
13053,overthrow
13054,an
13055,ambition
13056,that
13057,drew
13058,many
13059,towards
13060,ancient
13061,people
13062,of
13063,Gelmir
13064,worshipped
13065,a
13066,powerful
13067,serpent
13068,god
13069,that
13070,they
13071,would
13072,offer
13073,up
13074,sacrifices
13075,Rykard
13076,one
13077,day
13078,encountered
13079,the
13080,Serpent
13081,and
13082,offered
13083,himself
13084,and
13085,his
13086,Great
13087,Rune
13088,up
13089,as
13090,sacrifices
13091,to
13092,grant
13093,himself
13094,allowing
13095,him
13096,to
13097,grow
13098,and
13099,devour
13100,people
13101,and
13102,gods
13103,alike
13104,for
13105,all
13106,This
13107,fall
13108,into
13109,greed
13110,and
13111,glutinous
13112,depravity
13113,caused
13114,most
13115,of
13116,his
13117,followers
13118,to
13119,turn
13120,against
13121,with
13122,Tanith
13123,being
13124,a
13125,notable
13126,Those
13127,who
13128,were
13129,once
13130,Gelmir
13131,Knights
13132,sought
13133,out
13134,the
13135,a
13136,great
13137,spear
13138,designed
13139,to
13140,hunt
13141,the
13142,immortal
13143,to
13144,put
13145,an
13146,end
13147,to
13148,their
13149,They
13150,found
13151,the
13152,mythical
13153,but
13154,were
13155,unsuccessful
13156,in
13157,defeating
13158,as
13159,evident
13160,from
13161,the
13162,corpses
13163,holding
13164,the
13165,in
13166,his
13167,boss
13168,the
13169,Tarnished
13170,visits
13171,the
13172,Volcano
13173,they
13174,can
13175,find
13176,members
13177,following
13178,blasphemous
13179,It
13180,is
13181,later
13182,revealed
13183,that
13184,those
13185,who
13186,proved
13187,themselves
13188,as
13189,recusants
13190,were
13191,granted
13192,an
13193,audience
13194,with
13195,Rykard
13196,and
13197,became
13198,part
13199,of
13200,the
13201,family
13202,that
13203,is
13204,by
13205,being
13206,devoured
13207,by
13208,the
13209,great
13210,serpent
